Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore,HasCNG
532056,Honda,CITY,1.5 V MT,PETROL,Chocolate brown,80165,SEDAN,Manual,2014-01-10,2014,,600000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.4,0
533167,Mahindra,SCORPIO,SLE BS IV,DIESEL,Diamond white,92441,SUV,Manual,2010-01-06,2010,,550000.0,1.0,Telangana,Fast Wheels Cars,Hyderabad,0,7.3,0
533629,Mahindra,BOLERO,ZLX,DIESEL,White,70380,SUV,Manual,2015-01-03,2015,,650000.0,1.0,Telangana,Fast Wheels Cars,Hyderabad,1,7.6,0
534236,Ford,FIGO,EXI DURATORQ 1.4,DIESEL,Seafoam green,75155,HATCHBACK,Manual,2011-01-05,2011,,190000.0,1.0,Telangana,VVC Motors,Hyderabad,0,7.4,0
537759,Hyundai,VERNA,1.6 CRDI SX,DIESEL,Grey,84709,SEDAN,Manual,2013-01-05,2013,,600000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5,0
537765,Hyundai,VERNA,1.6 VTVT S,PETROL,Red,55691,SEDAN,Manual,2016-01-01,2016,,620000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
539123,Renault,DUSTER,110 PS RXL,DIESEL,Brown,79151,SUV,Manual,2015-01-01,2015,,650000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.7,0
539656,Maruti Suzuki,CELERIO X(2020-2021),ZXI O,PETROL,White,51433,HATCHBACK,,2020-01-08,2020,,599000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.8,0
542471,Hyundai,ELITE I20,MAGNA 1.2,PETROL,Red,69782,HATCHBACK,manual,2015-01-01,2015,,550000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.7,0
542501,Skoda,RAPID,1.5 TDI CR ELEGANCE AT,DIESEL,White,46855,SEDAN,Automatic,2015-01-05,2015,,700000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
542504,Hyundai,ELITE I20,ASTA 1.4 O CRDI,DIESEL,White,71928,HATCHBACK,manual,2018-01-09,2018,,850000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,8.0,0
543534,Maruti Suzuki,SWIFT,VXI AMT,PETROL,Red,41157,HATCHBACK,Manual,2019-01-08,2019,,745000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.8,0
543676,Maruti Suzuki,VITARA BREZZA,ZDI,DIESEL,Red,44865,HATCHBACK,,2019-01-06,2019,,1025000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.8,0
543979,Maruti Suzuki,SWIFT,VXI 1.2 BS IV,PETROL,Grey,63003,HATCHBACK,Manual,2017-01-04,2017,,620000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
543987,Maruti Suzuki,ALTO 800,LXI,PETROL,Blue,76777,HATCHBACK,Manual,2017-01-01,2017,,300000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,0
544001,Tata,ZEST,XT QUADRAJET 90PS,DIESEL,Grey,30329,SEDAN,Manual,2018-01-01,2018,,560000.0,1.0,Telangana,VVC Motors,Hyderabad,0,7.9,0
544019,Hyundai,CRETA,1.6 CRDI SX PLUS,DIESEL,White,84718,COMPACTSUV,Automatic,2018-01-01,2018,,1190000.0,1.0,Telangana,Fast Wheels Cars,Hyderabad,1,7.7,0
544087,Honda,CITY,V MT DIESEL,DIESEL,Grey,89500,SEDAN,Manual,2014-01-01,2014,,600000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.3,0
544148,Maruti Suzuki,S CROSS,1.3 ZETA,DIESEL,Sapphire silver,131000,SUV,,2015-01-08,2015,,699000.0,1.0,Telangana,SK Associates,Hyderabad,0,7.4,0
544927,Hyundai,GRAND I10(2017-2020),SPORTZ O 1.2 KAPPA VTVT,PETROL,White,46441,HATCHBACK,,2018-01-09,2018,,560000.0,1.0,Telangana,Fast Wheels Cars,Hyderabad,1,8.0,0
545430,Tata,HARRIER,XT,DIESEL,White,50939,SUV,,2019-01-05,2019,,1650000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
545762,Honda,CITY,V MT DIESEL,DIESEL,Urban titanium,85798,SEDAN,Manual,2016-01-01,2016,,675000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.6,0
545804,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Metallic silver,88962,SUV,Manual,2016-01-09,2016,,690000.0,1.0,Telangana,Fast Wheels Cars,Hyderabad,1,8.1,0
546096,Hyundai,EON,D LITE,PETROL,Red,85610,HATCHBACK,Manual,2014-01-08,2014,,330000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.3,0
546098,Skoda,OCTAVIA,1.8 TSI STYLE PLUS AT,PETROL,White,95870,SEDAN,Automatic,2017-01-04,2017,,1600000.0,1.0,Telangana,Fast Wheels Cars,Hyderabad,0,7.7,0
546109,Nissan,TERRANO,XL D PLUS,DIESEL,Silver,81000,SUV,Manual,2015-01-03,2015,,650000.0,1.0,Telangana,SK Associates,Hyderabad,0,7.8,0
547973,Maruti Suzuki,SWIFT(2014_2018),ZXI,PETROL,Red,83766,HATCHBACK,,2015-01-07,2015,,525000.0,2.0,Telangana,SK Associates,Hyderabad,1,7.7,0
547980,Maruti Suzuki,CELERIO,VDI,DIESEL,White,53708,HATCHBACK,MANUAL,2016-01-11,2016,,440000.00000000006,1.0,Telangana,SK Associates,Hyderabad,1,8.1,0
548508,Maruti Suzuki,S CROSS,1.3 ALPHA,DIESEL,Grey,61521,SUV,,2017-01-02,2017,,849000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.7,0
550903,Hyundai,ELITE I20(2018-2019),SPORTZ 1.4 CRDI,DIESEL,Red,74323,HATCHBACK,,2018-01-03,2018,,760000.0,1.0,Telangana,SK Associates,Hyderabad,1,8.1,0
551032,Skoda,RAPID(2011-2014),1.6 ULTIMA ELEGANCE TDI CR MT,DIESEL,Beige,90238,SEDAN,,2013-01-07,2013,,450000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.4,0
551098,Honda,CITY,1.5 S AT,PETROL,White,76886,SEDAN,Automatic,2009-01-02,2009,,450000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,0,6.9,0
551740,Hyundai,EON,MAGNA PLUS,LPG,Grey,60179,HATCHBACK,Manual,2014-01-01,2014,Company Fitted,350000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5,1
551768,Maruti Suzuki,CIAZ,VDI O SHVS,DIESEL,Silver,61467,SEDAN,,2017-01-02,2017,,750000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,8.1,0
551876,Maruti Suzuki,ALTO 800,ALTO 800 LXI AIRBAG,PETROL,Grey,9313,HATCHBACK,MANUAL,2021-01-11,2021,,400000.0,1.0,Telangana,SK Associates,Hyderabad,1,8.1,0
551878,Maruti Suzuki,VITARA BREZZA,ZDi+,DIESEL,Pearl white,59432,HATCHBACK,,2019-01-05,2019,,975000.0,1.0,Telangana,SK Associates,Hyderabad,1,7.8,0
554068,Hyundai,GRAND I10(2013-2017),ASTA AT 1.2 KAPPA VTVT O,PETROL,Cherry red,62499,HATCHBACK,,2016-01-08,2016,,550000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
554970,Hyundai,ELITE I20(2018-2019),SPORTZ 1.2,PETROL,Silver,23429,HATCHBACK,,2018-01-01,2018,,720000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
555816,Maruti Suzuki,SWIFT DZIRE,VDI,DIESEL,White,91000,SEDAN,Manual,2009-01-03,2009,,320000.0,1.0,Telangana,SK Associates,Hyderabad,0,7.5,0
555930,Renault,KWID,1.0 RXT AMT O,PETROL,White,30985,HATCHBACK,,2018-01-07,2018,,430000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.7,0
555934,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,Grey,42396,HATCHBACK,Manual,2016-01-02,2016,,370000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5,0
555955,Hyundai,I10,ASTA 1.2 KAPPA2,PETROL,Grey,88324,HATCHBACK,Manual,2015-01-09,2015,,540000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,0
556518,Tata,TIAGO,XZA 1.2 RTN BS4,PETROL,Brown,54682,HATCHBACK ,,2018-01-08,2018,,600000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
556527,Honda,CITY,VX CVT PETROL BS-VI,PETROL,White,59524,SEDAN,Manual,2019-01-08,2019,,1050000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,0
556531,Hyundai,CRETA,1.6 VTVT L,PETROL,White,72000,COMPACTSUV,Automatic,2017-01-10,2017,,940000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,0,8.1,0
556664,Maruti Suzuki,SWIFT,VDI BS IV,DIESEL,Grey,116688,HATCHBACK,Manual,2013-01-08,2013,,470000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.5,0
556671,Ford,ASPIRE,AMBIENTE 1.2 TI-VCT ABS,PETROL,White,80166,SEDAN,,2015-01-08,2015,,470000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,0
556680,Hyundai,ELITE I20,SPORTZ 1.4,PETROL,Grey,44820,HATCHBACK,manual,2018-01-05,2018,,720000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,0
556948,Honda,CITY,1.5 V AT,PETROL,White,96000,SEDAN,Automatic,2011-01-04,2011,,450000.0,1.0,Telangana,SK Associates,Hyderabad,0,7.0,0
557390,Maruti Suzuki,SWIFT,VDI BS IV,DIESEL,Silver,82000,HATCHBACK,Manual,2018-01-02,2018,,650000.0,1.0,Telangana,SK Associates,Hyderabad,0,7.9,0
557737,Maruti Suzuki,SWIFT DZIRE,VDI BS IV,DIESEL,Blue,81532,SEDAN,Manual,2017-01-11,2017,,810000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,0
557741,Maruti Suzuki,CELERIO,VXI AMT,PETROL,Blue,28209,HATCHBACK,MANUAL,2014-01-10,2014,,430000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.3,0
557748,Volkswagen,AMEO,HIGHLINE 1.2L PLUS (P),PETROL,Grey,87515,SEDAN,,2016-01-11,2016,,550000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.7,0
557760,Honda,CITY 5TH GEN,ZX CVT PETROL BS-VI,PETROL,White,31090,SEDAN,,2021-01-01,2021,,1520000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,0
559241,Hyundai,EON,MAGNA + SE,PETROL,Red,55118,HATCHBACK,Manual,2016-01-04,2016,,320000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,0
559247,Hyundai,ELITE I20,ASTA 1.2,PETROL,Red,80522,HATCHBACK,Automatic,2015-01-02,2015,,670000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.4,0
559249,Mahindra,XUV500,W8,DIESEL,Silver,144518,SUV,Manual,2013-01-02,2013,,780000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.5,0
559344,Maruti Suzuki,CELERIO,ZXI AMT,PETROL,Grey,46125,HATCHBACK,MANUAL,2016-01-06,2016,,520000.0,1.0,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,0
540762,Hyundai,GRAND I10 NIOS(2019-2023),ASTA 1.2 KAPPA VTVT,PETROL,White,11535,HATCHBACK,,2019-01-08,2019,,665000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,0
540864,Hyundai,CRETA,CRDI 1.4 E PLUS,DIESEL,White,72177,SUV,Automatic,2018-01-03,2018,,931000.0,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.8,0
541336,Maruti Suzuki,VITARA BREZZA,LDI,DIESEL,Grey,66155,HATCHBACK,,2018-01-10,2018,,775000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.1,0
541649,Maruti Suzuki,SWIFT,LXI O,PETROL,White,58727,HATCHBACK,Manual,2016-01-06,2016,,455000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.7,0
542429,Hyundai,GRAND I10(2017-2020),SPORTZ O 1.2 KAPPA VTVT,PETROL,Dust,37804,HATCHBACK,,2017-01-01,2017,,484999.99999999994,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,0
543221,Hyundai,GRAND I10(2017-2020),SPORTZ O 1.2 KAPPA VTVT,PETROL,Silver,48420,HATCHBACK,,2017-01-05,2017,,421000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9,0
543228,Hyundai,I20(2015-2017),ASTA 1.4 CRDI,DIESEL,White,93033,HATCHBACK,,2015-01-04,2015,,509999.99999999994,2.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,0
544243,Maruti Suzuki,ERTIGA,SMART HYBRID VXI,PETROL,White,40333,MPV,Manual,2021-01-01,2021,,1021000.0000000001,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.3,0
545615,Hyundai,GRAND I10,MAGNA U2 1.2 CRDI,PETROL,Red,57851,HATCHBACK,Manual,2019-01-03,2019,,490000.00000000006,2.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.8,0
547702,Renault,KWID,CLIMBER 1.0,PETROL,Blue,37911,HATCHBACK,,2020-01-08,2020,,445000.0,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.2,0
547814,Mahindra,TUV 300,T4 PLUS,DIESEL,White,88180,SUV,MANUAL,2020-01-01,2020,,844999.9999999999,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.3,0
547836,Renault,KWID,1.0 RXT,PETROL,Grey,88903,HATCHBACK,,2017-01-03,2017,,330000.0,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.9,0
548107,Hyundai,SANTRO(2018-2020),ERA EXECUTIVE,PETROL,Blue,63706,HATCHBACK,,2020-01-10,2020,,480999.99999999994,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,0
550501,Hyundai,VERNA,1.6 CRDI SX O,DIESEL,White,84711,SEDAN,Manual,2018-01-03,2018,,1044999.9999999999,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.7,0
551104,Maruti Suzuki,WAGON R,VXI,PETROL,Silver,76065,HATCHBACK,Manual,2016-01-02,2016,,401000.0,2.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,0,7.7,0
551737,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,81128,SEDAN,Manual,2014-01-03,2014,,409999.99999999994,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,0
551906,Skoda,RAPID(2016-2020),1.6 MPI ACTIVE,PETROL,White,95579,SEDAN,,2018-01-08,2018,,591000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,0
552048,Renault,KWID,RXT,PETROL,White,50239,HATCHBACK,,2015-01-10,2015,,290000.0,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.6,0
552051,Renault,KWID,RXT,PETROL,White,38511,HATCHBACK,,2018-01-05,2018,,365000.0,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.1,0
552622,Mahindra,SCORPIO,S11 4WD,DIESEL,White,66203,SUV,Manual,2019-01-04,2019,,1245000.0,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,0,7.8,0
552704,Tata,TIAGO,REVOTRON XM,PETROL,Brown,13562,HATCHBACK,,2017-01-05,2017,,391000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.1,0
555295,Hyundai,CRETA,SX O 1.5 DIESEL AT,DIESEL,White,68980,SUV,Automatic,2020-01-02,2020,,1711000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9,0
555301,Mahindra,SCORPIO,S11 2WD,DIESEL,Black,82068,SUV,Manual,2019-01-09,2019,,1650000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9,0
555303,Ford,ASPIRE(2015_2018),TITANIUM 1.2 TI-VCT,PETROL,Red,78533,SEDAN,,2017-01-10,2017,,471000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,0
555905,Mahindra,XUV300,W6 DIESEL,DIESEL,White,53309,SUV,,2020-01-03,2020,,925000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,0
556213,Mahindra,BOLERO,XL 2WD 9STR BS III,DIESEL,White,56000,SUV,Manual,2012-01-01,2012,,445000.0,2.0,Madhya Pradesh,DrivUS Motorcorp,Indore,0,7.4,0
556248,Mahindra,BOLERO,POWER PLUS SLE,DIESEL,White,65236,SUV,Manual,2018-01-01,2018,,765000.0,1.0,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.1,0
556580,Honda,AMAZE,1.2 S I-VTEC,PETROL,White,40431,SEDAN,Manual,2020-01-11,2020,,725000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.3,0
556586,Maruti Suzuki,WAGON R(2019-2022),VXI 1.0,PETROL,Grey,67000,HATCHBACK,,2019-01-06,2019,,525000.0,1.0,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,0,0.0,0
565184,Maruti Suzuki,ERTIGA,SMART HYBRID VXI,CNG,White,14748,MPV,Manual,2021-01-07,2021,After Market,1110000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.1,1
568641,Skoda,SUPERB,STYLE TSI AT,PETROL,Black,67656,SEDAN,,2017-01-05,2017,,1475000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.5,0
568791,Maruti Suzuki,VITARA BREZZA,VDI AMT,DIESEL,Grey,54088,SUV,,2019-01-06,2019,,925000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.8,0
570596,Honda,CITY,1.5 V MT,PETROL,Silver,34499,SEDAN,Manual,2015-01-11,2015,,615000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.8,0
570672,Mahindra,XUV500(2011_2015),W6,DIESEL,Pearl white,61319,SUV,,2015-01-10,2015,,850000.0,1.0,Maharashtra,Mahindra First Choice Wheels Ltd,Mumbai,1,6.6,0
571118,Maruti Suzuki,ERTIGA(2018-2022),VXI CNG BS-VI,CNG,Grey,12017,MPV,,2022-01-01,2022,,1165000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.2,0
572070,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,PETROL,Grey,4489,HATCHBACK,,2021-01-05,2021,,791000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.3,0
573604,Skoda,SUPERB,ELEGANCE 2.0 TDI CR AT,DIESEL,B mist,107556,SEDAN,,2012-01-02,2012,,585000.0,2.0,Maharashtra,Pitbox Motors,Mumbai,0,6.2,0
573947,Hyundai,CRETA,SX 1.6 AT PETROL,PETROL,Blue,24613,SUV,Automatic,2019-01-02,2019,,1275000.0,2.0,Maharashtra,Star Auto India,Mumbai,1,8.2,0
574485,Maruti Suzuki,CIAZ,DELTA 1.4 MT,PETROL,White,66548,SEDAN,,2017-01-03,2017,,625000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.1,0
574488,Maruti Suzuki,DZIRE,ZXI AGS,PETROL,Silver,34375,SEDAN,,2020-01-11,2020,,791000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.8,0
576178,Volkswagen,TAIGUN,TOPLINE 1.0 TSI MT,PETROL,Yellow,26868,SUV,,2021-01-10,2021,,1335000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.0,0
576237,Honda,CITY,VX MT PETROL,PETROL,Brown,67774,SEDAN,Manual,2015-01-10,2015,,675000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.8,0
576238,Maruti Suzuki,DZIRE(2017-2020),ZXI AMT BS-VI,PETROL,Brown,13895,SEDAN,,2020-01-09,2020,,811000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.9,0
576240,Renault,TRIBER,RXT,PETROL,Silver,18732,MPV,,2022-01-04,2022,,711000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.3,0
576443,Maruti Suzuki,DZIRE,ZXI PLUS AGS,PETROL,Pearl white,38700,SEDAN,,2020-01-08,2020,,775000.0,1.0,Maharashtra,Pitbox Motors,Mumbai,1,8.8,0
576667,Renault,TRIBER,RXZ,PETROL,White,16644,MPV,,2021-01-07,2021,,711000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.2,0
577639,Maruti Suzuki,BALENO,ZETA,PETROL,Blue,9789,HATCHBACK,,2020-01-08,2020,,765000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.0,0
577704,Tata,ALTROZ,XZ PLUS DIESEL,DIESEL,Red,14203,HATCHBACK,,2022-01-07,2022,,990000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.3,0
578522,Maruti Suzuki,SWIFT DZIRE,ZDI AT,DIESEL,White,67000,SEDAN,Manual,2018-01-07,2018,,791000.0,1.0,Maharashtra,Star Auto India,Mumbai,0,7.8,0
579694,Mahindra,THAR,LX 4-STR CONVERTIBLE DIESEL MT,DIESEL,Aquamarine,9706,SUV,,2022-01-03,2022,,1575000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,9.2,0
579700,Hyundai,VERNA,1.6 CRDI SX PLUS AT,DIESEL,Silver,52176,SEDAN,Manual,2018-01-02,2018,,1044999.9999999999,1.0,Maharashtra,Star Auto India,Mumbai,1,8.2,0
580509,Hyundai,VERNA,1.4 CRDI EX,DIESEL,White,81167,SEDAN,Manual,2019-01-12,2019,,985000.0,1.0,Maharashtra,Pitbox Motors,Mumbai,1,8.1,0
580610,Maruti Suzuki,DZIRE(2017_2020),VXI,PETROL,Red,14720,SEDAN,,2020-01-02,2020,,695000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.9,0
582708,Hyundai,AURA,S 1.2 AMT PETROL,PETROL,Grey,43228,SEDAN,,2021-01-05,2021,,725000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.7,0
582710,Toyota,COROLLA ALTIS,1.8 VL AT,PETROL,Brown,46726,SEDAN,Automatic,2017-01-05,2017,,1250000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.7,0
583130,Hyundai,VENUE,S 1.2 PETROL,PETROL,White,22487,SUV,,2020-01-11,2020,,791000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.8,0
583172,Renault,DUSTER,RXL PACK DIESEL 85,DIESEL,Grey,36468,SUV,Manual,2014-01-05,2014,,509999.99999999994,1.0,Maharashtra,Star Auto India,Mumbai,1,7.2,0
583629,Kia,SONET,HTK PLUS 1.2 FACELIFT,PETROL,Red,15308,SUV,,2022-01-01,2022,,950000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.9,0
583692,Renault,KWID,1.0 RXT AMT O,PETROL,White,17859,HATCHBACK,,2017-01-06,2017,,345000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.1,0
584009,Jeep,COMPASS,LIMITED 1.4 PETROL AT,PETROL,Silver,35680,SUV,,2018-01-01,2018,,1345000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.8,0
584965,Honda,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,Urban titanium,28627,HATCHBACK,Manual,2016-01-11,2016,,625000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.7,0
585862,Volkswagen,VENTO,HIGHLINE 1.6 PETROL,PETROL,Brown,58140,SEDAN,Automatic,2015-01-10,2015,,525000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.5,0
586375,Mahindra,XUV500,W7,DIESEL,White,59785,SUV,Manual,2019-01-05,2019,,1285000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.9,0
586376,Toyota,FORTUNER,3.0 AT 4X2,DIESEL,Silver,96000,SUV,Automatic,2013-01-02,2013,,1475000.0,2.0,Maharashtra,Star Auto India,Mumbai,0,6.2,0
586450,Tata,TIAGO,REVOTRON XZ PLUS,PETROL,White,31287,HATCHBACK,,2019-01-11,2019,,585000.0,1.0,Maharashtra,Pitbox Motors,Mumbai,1,8.7,0
586572,Mahindra,MARAZZO,M8 7 STR,DIESEL,Maroon,21624,MPV,,2019-01-05,2019,,1150000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,8.1,0
586574,Mahindra,XUV500,W9 AT,DIESEL,White,32295,SUV,Manual,2018-01-07,2018,,1475000.0,1.0,Maharashtra,Star Auto India,Mumbai,1,7.9,0
578257,Volkswagen,POLO,COMFORTLINE 1.2L P,PETROL,White,40600,HATCHBACK,Manual,2016-01-09,2016,,536000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,0,8.3,0
578294,Mahindra,THAR,CRDE 4X4 AC,DIESEL,Black,29291,SUV,,2019-01-01,2019,,950000.0,2.0,Tamil Nadu,MM Motors,Chennai,1,8.3,0
578712,Renault,KWID,RXL,PETROL,Carbon bronze,41657,HATCHBACK,,2018-01-11,2018,,365000.0,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.8,0
580554,Hyundai,GRAND I10,ASTA AT 1.2 KAPPA VTVT,PETROL,Grey,75394,HATCHBACK,Automatic,2015-01-12,2015,,475000.0,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.0,0
580584,Honda,JAZZ,1.2 SV I VTEC,PETROL,Brown,20831,HATCHBACK,Manual,2017-01-01,2017,,600000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.1,0
580586,Honda,AMAZE,1.2 EMT I VTEC,PETROL,Silver,43501,SEDAN,Manual,2018-01-01,2018,,475000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.3,0
580591,Mahindra,THAR,LX 4-STR HARD TOP PETROL AT,PETROL,G. red,32304,SUV,,2021-01-09,2021,,1450000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.3,0
581235,Hyundai,VERNA,CRDI 1.6 EX AT,DIESEL,G. red,66030,SEDAN,Automatic,2018-01-03,2018,,844999.9999999999,1.0,Tamil Nadu,MM Motors,Chennai,1,7.9,0
581696,Maruti Suzuki,ALTO 800,LXI,PETROL,Grey,68305,HATCHBACK,Manual,2016-01-01,2016,,305000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,8.2,0
581748,Renault,TRIBER,RXL,PETROL,Milky white,44931,MPV,,2020-01-10,2020,,590000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.7,0
581749,Renault,CAPTUR,RXE DIESEL,DIESEL,Dark grey,72493,SUV,,2018-01-03,2018,,695000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,7.8,0
582407,Hyundai,I10(2010_2017),SPORTZ 1.2 AT KAPPA 2,PETROL,Grey,67000,HATCHBACK,,2013-01-01,2013,,345000.0,2.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,7.3,0
582711,Mercedes Benz,E-CLASS(2009-2013),E350 CDI AVANTGARDE,DIESEL,Golden,132565,SEDAN,,2013-01-03,2013,,1000000.0,3.0,Tamil Nadu,MM Motors,Chennai,0,5.8,0
