id,company,model,variant,fueltype,colour,kilometer,bodystyle,transmissiontype,manufacturedate,modelyear,cngkit,price,owner,dealerstate,dealername,city,warranty,qualityscore,car_age
538026,Maruti Suzuki,Ciaz,Zxi At,Petrol,Silver,80234,Sedan,Nan,01-06-2017,2017,Nan,6.95 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,0,7.9,8
538151,Honda,Amaze,1.2 Smt I Vtec,Petrol,White,53615,Sedan,Manual,01-02-2014,2014,Nan,4.25 Lakhs,2Nd Owner,Haryana,Car Chacha,Gurgaon,1,7.2,11
539036,Toyota,Innova,2.5 Vx 7 Str Bs Iv,Diesel,Grey,22360,Suv,Manual,01-05-2015,2015,Nan,12.15 Lakhs,2Nd Owner,Haryana,Car Chacha,Gurgaon,1,7.6,10
541221,Hyundai,Santro,Sportz Amt,Petrol,White,18972,Hatchback,Nan,01-08-2019,2019,Nan,5.49 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,6
541249,Maruti Suzuki,Wagon R,Vxi 1.0 Bs-Vi,Petrol,Silver,29630,Hatchback,Nan,01-08-2021,2021,Nan,5.5 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,4
541291,Honda,Amaze,1.2 Vx Cvt Petrol,Petrol,Brown,35371,Sedan,Nan,01-07-2019,2019,Nan,7.58 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,6
541295,Honda,City(2017-2020),V Petrol,Petrol,Red,29667,Sedan,Nan,01-06-2018,2018,Nan,7.99 Lakhs,2Nd Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,7
541303,Mg,Hector,Sharp 1.5 Dct Petrol,Petrol,White,47485,Suv,Nan,01-02-2020,2020,Nan,15.99 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,5
541837,Maruti Suzuki,Ciaz,Vdi Mt Shvs,Diesel,Brown,82294,Sedan,Nan,01-12-2015,2015,Nan,4.95 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.2,10
542153,Honda,Jazz,1.2 V I Vtec,Petrol,White,52508,Hatchback,Nan,01-06-2015,2015,Nan,4.5 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,10
542365,Honda,City,S Mt Diesel,Diesel,Brown,73080,Sedan,Manual,01-09-2015,2015,Nan,5.25 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,10
542717,Maruti Suzuki,Vitara Brezza,Vdi,Diesel,White,74293,Hatchback,Nan,01-03-2018,2018,Nan,7.5 Lakhs,2Nd Owner,Haryana,Taneja Fourwheels,Gurgaon,1,8.0,7
542969,Maruti Suzuki,Baleno,Zeta 1.2,Petrol,Grey,45682,Hatchback,Nan,01-05-2019,2019,Nan,6.58 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,6
542970,Maruti Suzuki,Swift Dzire,Vxi,Petrol,Silver,24685,Sedan,Manual,01-01-2014,2014,Nan,4.29 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,11
542972,Maruti Suzuki,Wagon R 1.0,Lxi Cng,Petrol,Grey,23514,Hatchback,Manual,01-04-2017,2017,Nan,4.11 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,8
543743,Honda,Amaze,1.2 Smt I Vtec,Petrol,White,65031,Sedan,Manual,01-01-2017,2017,Nan,4.95 Lakhs,2Nd Owner,Haryana,Car Chacha,Gurgaon,1,7.9,8
543797,Maruti Suzuki,Dzire,Zxi,Petrol,Grey,30999,Sedan,Nan,01-01-2021,2021,Nan,7.27 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,4
543803,Maruti Suzuki,Vitara Brezza,Vxi,Petrol,Silver,12505,Suv,Nan,01-01-2022,2022,Nan,8.99 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,3
544089,Maruti Suzuki,Celerio,Zxi Mt,Petrol,Red,34498,Hatchback,Manual,01-07-2016,2016,Nan,3.99 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,9
544226,Maruti Suzuki,Wagon R,Vxi 1.2,Petrol,Grey,58690,Hatchback,Nan,01-09-2020,2020,Nan,5.33 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,5
544712,Hyundai,Grand I10,1.2 Kappa Magna,Petrol,Red,36373,Hatchback,Manual,01-06-2017,2017,Nan,4.71 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,8
545308,Maruti Suzuki,Baleno,Sigma,Petrol,Blue,32333,Hatchback,Nan,01-01-2021,2021,Nan,5.87 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,4
545431,Tata,Tigor(2018-2020),Revotron Xm,Petrol,Grey,53115,Sedan,Nan,01-10-2020,2020,Nan,5.29 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,5
545493,Honda,Wr V,Vx Mt Petrol,Petrol,Red,18121,Suv,Nan,01-09-2018,2018,Nan,7.99 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,7
545614,Honda,Amaze,1.2 Smt I Vtec,Petrol,Red,32528,Sedan,Manual,01-02-2015,2015,Nan,4.17 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,10
545616,Mahindra,Scorpio(2014-2017),S4 Plus 1.99 Intelli-Hybrid,Diesel,Silver,44297,Suv,Nan,01-06-2017,2017,Nan,7.91 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,8
545643,Tata,Harrier,Xza+ 2.0L Kryotec Bsvi,Diesel,Black,33163,Suv,Nan,01-06-2021,2021,Nan,19.4 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,4
545675,Hyundai,Creta,1.6 Crdi Sx,Diesel,White,89000,Compactsuv,Nan,01-03-2016,2016,Nan,7.5 Lakhs,2Nd Owner,Haryana,Taneja Fourwheels,Gurgaon,0,7.8,9
545775,Honda,Amaze,1.2 Smt I Vtec,Petrol,White,30174,Sedan,Manual,01-05-2018,2018,Nan,5.75 Lakhs,2Nd Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,7
545851,Hyundai,Tucson,2Wd At Gl Diesel,Diesel,Cherry Red,123901,Suv,Nan,01-05-2017,2017,Nan,14 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,0,7.6,8
545861,Renault,Duster(2016-2019),85 Ps Rxe Diesel Adventure,Diesel,Silver,71692,Suv,Nan,01-01-2017,2017,Nan,5.49 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,8
545958,Maruti Suzuki,Baleno,Delta 1.2,Petrol,Blue,57661,Hatchback,Nan,01-01-2019,2019,Nan,6.16 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,6
545961,Maruti Suzuki,Celerio(2017-2019),Vxi Cng,Cng,Grey,35636,Hatchback,Nan,01-11-2018,2018,Company Fitted,4.81 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,7
545965,Maruti Suzuki,Dzire,Zdi Plus,Diesel,Brown,33914,Sedan,Nan,01-04-2017,2017,Nan,5.68 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,8
546218,Ford,Ecosport,Titanium 1.5 Tdci,Diesel,Smoke Grey,80199,Suv,Manual,01-06-2016,2016,Nan,5.7 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,1,7.7,9
546305,Honda,City,1.5 Vx Mt,Diesel,Brown,41507,Sedan,Nan,01-08-2018,2018,Nan,10.7 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,0,8.0,7
546702,Maruti Suzuki,Baleno,Alpha 1.2,Petrol,Blue,71304,Hatchback,Nan,01-10-2015,2015,Nan,5.11 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,10
547131,Honda,Amaze,1.2 S At I-Vtec,Petrol,Silver,16708,Sedan,Nan,01-10-2021,2021,Nan,8.15 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,4
547204,Hyundai,Creta(2020-2023),Sx 1.5 Diesel Executive Trim,Diesel,White,27821,Suv,Nan,01-02-2022,2022,Nan,16.25 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.4,3
547323,Hyundai,Creta,1.6 Vtvt Sx Plus,Petrol,White,71041,Compactsuv,Nan,01-11-2016,2016,Nan,10.75 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,1,7.8,9
547631,Maruti Suzuki,Wagon R,Lxi 1.0 Cng Bs-Vi,Cng,Silky Silver,53105,Hatchback,Nan,01-02-2021,2021,Company Fitted,5.65 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,0,8.0,4
547642,Audi,Q3 2.0,Tdi Quattro,Diesel,Black,68583,Suv,Automatic,01-09-2014,2014,Nan,10.9 Lakhs,2Nd Owner,Haryana,Taneja Fourwheels,Gurgaon,0,7.7,11
547779,Hyundai,Grand I10,Sportz 1.2 Kappa Vtvt,Petrol,Grey,34617,Hatchback,Manual,01-06-2018,2018,Nan,4.99 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,7
547994,Honda,Wr-V,Vx Mt Petrol,Petrol,Silver,5759,Suv,Nan,01-03-2022,2022,Nan,9.8 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,3
548084,Hyundai,I10,Magna 1.1 Irde2,Petrol,Dust,67484,Hatchback,Manual,01-03-2014,2014,Nan,2.95 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,0,7.5,11
548829,Maruti Suzuki,Wagon R(2019-2022),Lxi 1.0 Cng,Cng,White,37396,Hatchback,Nan,01-03-2019,2019,Company Fitted,5.49 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,6
550455,Honda,Brio,S Mt,Petrol,Urban Titanium,40293,Hatchback,Manual,01-01-2016,2016,Nan,4.11 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,9
550533,Honda,City(2017-2020),V Petrol,Petrol,Silver,52898,Sedan,Nan,01-08-2018,2018,Nan,85 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,0,8.0,7
550535,Honda,City,Sv Cvt Petrol,Petrol,White,68290,Sedan,Automatic,01-06-2016,2016,Nan,7.25 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,0,8.0,9
551397,Bmw,3 Series,320D Prestige,Diesel,Blue,45611,Sedan,A,01-01-2016,2016,Nan,16.8 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.4,9
551400,Kia,Seltos,Htx 1.5,Petrol,White,35321,Suv,Nan,01-01-2020,2020,Nan,14 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,1,7.9,5
551493,Maruti Suzuki,Baleno,Delta,Petrol,Blue,27867,Hatchback,Nan,01-01-2020,2020,Nan,6.49 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,5
551500,Maruti Suzuki,Alto K10,Lxi Cng,Cng,Grey,37489,Hatchback,Nan,01-03-2015,2015,Company Fitted,3.18 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,10
551615,Hyundai,Verna,1.6 Crdi Sx,Diesel,White,70699,Sedan,Nan,01-07-2018,2018,Nan,9.25 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.7,7
551727,Maruti Suzuki,Wagon R,Vxi,Petrol,White,22794,Hatchback,Nan,01-02-2018,2018,Nan,4.35 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,1,8.1,7
551894,Tata,Tiago,Xt,Petrol,Grey,27654,Hatchback,Nan,01-01-2018,2018,Nan,4.85 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,7.8,7
551898,Tata,Tiago,Wizz Edition Petrol,Petrol,White,42761,Hatchback,Nan,01-02-2018,2018,Nan,5.25 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,8.1,7
551936,Tata,Altroz,Xt Petrol,Petrol,Grey,21091,Hatchback,Nan,01-01-2020,2020,Nan,6.59 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,5
551986,Maruti Suzuki,Ciaz,Vxi Plus Mt,Petrol,Grey,48856,Sedan,Nan,01-03-2016,2016,Nan,6.35 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,1,8.0,9
552033,Maruti Suzuki,Wagon R 1.0,Lxi Cng,Cng,Silver,59676,Hatchback,Manual,01-05-2016,2016,Company Fitted,3.64 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,9
552274,Tata,Nexon,Xma Petrol,Petrol,Grey,48920,Hatchback,Nan,01-07-2018,2018,Nan,7.49 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,7
553145,Kia,Seltos,Htk 1.5,Petrol,White,9783,Suv,Nan,01-05-2019,2019,Nan,11.5 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.8,6
553362,Hyundai,I20,Sportz 1.2 O,Petrol,Grey,60000,Hatchback,Manual,01-11-2016,2016,Nan,5.5 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,0,7.9,9
553887,Maruti Suzuki,S Cross,1.3 Alpha,Diesel,Grey,67736,Suv,Nan,01-04-2017,2017,Nan,6.65 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,1,7.5,8
554458,Honda,Jazz,1.2 V Cvt I Vtec Bsiv,Cng,Silver,36719,Hatchback,Nan,01-07-2017,2017,Nan,6.65 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,1,8.1,8
554505,Honda,Amaze,1.2 Smt I Vtec,Petrol,White,51202,Sedan,Manual,01-08-2019,2019,Nan,6.23 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,6
554507,Hyundai,I10,Magna 1.1 Irde2,Petrol,Red,32637,Hatchback,Manual,01-01-2016,2016,Nan,4.05 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,9
555054,Maruti Suzuki,Dzire,Zxi Plus,Petrol,Silky Silver,32109,Sedan,Nan,01-11-2017,2017,Nan,6.35 Lakhs,2Nd Owner,Haryana,Instant Solutions,Gurgaon,1,7.5,8
555191,Hyundai,I20,Asta (O) Vtvt,Petrol,White,18936,Hatchback,Nan,01-03-2019,2019,Nan,7.85 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,1,7.9,6
555206,Maruti Suzuki,Baleno(2020-2022),Delta 1.2 Dual Jet Bs-Vi,Petrol,Metalic Grey,7821,Hatchback,Nan,01-04-2021,2021,Nan,7.45 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,8.1,4
555214,Maruti Suzuki,Vitara Brezza,Zdi+,Diesel,Prime Beige,33749,Hatchback,Nan,01-04-2019,2019,Nan,9.2 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.8,6
555215,Jeep,Compass,Longitude 2.0 Diesel,Diesel,White,51274,Suv,Nan,01-10-2017,2017,Nan,13 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.6,8
555216,Tata,Safari,Xt Plus Mt,Diesel,White,17225,Suv,Nan,01-03-2021,2021,Nan,18.00 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,8.0,4
555217,Toyota,Innova Crysta,2.4 G 7 Str,Diesel,Silky Silver,76803,Mpv,Nan,01-02-2018,2018,Nan,16.2 Lakhs,2Nd Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.6,7
555221,Hyundai,Creta,1.6 Sx Plus At Petrol,Petrol,Silver,77939,Suv,Nan,01-07-2016,2016,Nan,9.16 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.5,9
555222,Mahindra,Xuv700,Ax5 Diesel At,Diesel,White,7738,Suv,Nan,01-09-2022,2022,Nan,21.49 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,8.2,3
555227,Honda,City(2014-2017),E,Petrol,Silver,50839,Sedan,Nan,01-03-2016,2016,Nan,5.81 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,9
555235,Maruti Suzuki,Ciaz,Alpha 1.5 At,Petrol,White,7000,Sedan,Nan,01-06-2022,2022,Nan,11.81 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,3
555243,Mahindra,Thar,Lx 4-Str Hard Top Diesel At,Diesel,Grey,53737,Suv,Nan,01-11-2020,2020,Nan,15 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.9,5
555311,Mg,Hector(2020-2021),Sharp Hybrid 1.5 Petrol Bs-Vi,Petrol,Black,23535,Suv,Nan,01-09-2020,2020,Nan,16.45 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.9,5
555317,Honda,City(2017-2020),V Diesel,Diesel,White,83571,Sedan,Nan,01-01-2018,2018,Nan,7.5 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,0,7.6,7
555318,Mahindra,Xuv500,W7,Diesel,White,27524,Suv,Nan,01-09-2018,2018,Nan,12.5 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.7,7
555319,Mahindra,Xuv700,Ax7 Pet At 7 Seater,Petrol,White,11366,Suv,Nan,01-09-2021,2021,Nan,25.5 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,8.2,4
555320,Skoda,Kushaq,Style 1.0L Tsi At,Petrol,White,19815,Suv,Nan,01-09-2021,2021,Nan,15.95 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,8.0,4
555337,Hyundai,Creta,1.6 Crdi Sx Plus,Diesel,White,83000,Compactsuv,Nan,01-07-2017,2017,Nan,9.45 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,0,7.9,8
555338,Kia,Seltos,Htx Plus 1.5 Diesel,Diesel,Blue,25000,Suv,Nan,01-11-2019,2019,Nan,13.75 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,0,7.8,6
555340,Honda,Amaze,1.2 S I-Vtec O,Petrol,Brown,27000,Sedan,Nan,01-02-2018,2018,Nan,5.75 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,0,7.9,7
555367,Toyota,Innova Crysta,2.8 Gx At 7 Str,Diesel,Deep Red,21601,Mpv,Nan,01-10-2017,2017,Nan,17.5 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5,8
555385,Chevrolet,Sail Uva,1.2 Ls,Petrol,Grey,5859,Hatchback,Manual,01-12-2014,2014,Nan,3.25 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,7.7,11
555424,Tata,Nexon,Xz Plus Diesel,Diesel,Grey,83121,Hatchback,Nan,01-11-2017,2017,Nan,7.85 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,7.6,8
555585,Ford,Ecosport,Titanium 1.5 Ti Vct At,Petrol,White,50000,Suv,Automatic,01-12-2016,2016,Nan,6.7 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,0,7.6,9
555919,Maruti Suzuki,Celerio,Vxi Amt,Petrol,Grey,39809,Hatchback,Nan,01-09-2017,2017,Nan,4.68 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.9,8
555969,Maruti Suzuki,Swift Dzire,Vxi,Petrol,White,11810,Sedan,Manual,01-02-2015,2015,Nan,5.35 Lakhs,1St Owner,Haryana,Instant Solutions,Gurgaon,1,7.5,10
556129,Maruti Suzuki,Ertiga,Smart Hybrid Vxi,Petrol,White,33021,Mpv,Nan,01-10-2020,2020,Nan,9.35 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.0,5
556130,Nissan,Sunny,Xl Petrol,Petrol,Grey,57300,Sedan,Manual,01-06-2012,2012,Nan,3.25 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,0,7.6,13
556175,Tata,Safari,Xt Plus Mt,Diesel,White,21584,Suv,Nan,01-02-2021,2021,Nan,18.9 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,1,8.1,4
556185,Isuzu,V Cross,D Max,Diesel,Black,22000,Suv,Nan,01-05-2017,2017,Nan,14.5 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,0,7.8,8
556196,Mercedes Benz,C Class,200 K Elegance At,Petrol,Arizona Grey,123901,Sedan,Automatic,01-01-2010,2010,Nan,6.9 Lakhs,1St Owner,Haryana,Taneja Fourwheels,Gurgaon,0,7.4,15
556346,Ford,Ecosport,Titanium 1.5 Ti Vct,Petrol,Diamond White,16778,Suv,Manual,01-01-2021,2021,Nan,9.59 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,4
556360,Ford,Figo,"Titanium At
 1.2",Petrol,Cherry Red,30464,Hatchback,Nan,01-12-2015,2015,Nan,4.75 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5,10
556389,Ford,Ecosport,Titanium 1.5 Tdci,Diesel,Metallic Silver,20350,Suv,Manual,01-05-2013,2013,Nan,4.95 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5,12
556699,Honda,Jazz,1.2 V At I Vtec,Petrol,Silver,32982,Hatchback,Nan,01-12-2017,2017,Nan,6.45 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8,8
556701,Mahindra,Xuv500(2017_2018),W10,Diesel,Orange,60039,Suv,Nan,01-06-2015,2015,Nan,8.8 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,10
556981,Toyota,Innova Crysta,2.8 Gx At 7 Str,Diesel,Grey,76725,Mpv,Nan,01-02-2017,2017,Nan,15.95 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8,8
556982,Honda,City,Zx Cvt Petrol,Petrol,Dark Grey,14241,Sedan,Nan,01-07-2018,2018,Nan,10.75 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,7
556997,Ford,Aspire,Titanium 1.2 Ti-Vct O,Petrol,Arizona Grey,25746,Sedan,Nan,01-01-2018,2018,Nan,5.5 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,8.2,7
557021,Hyundai,I10,Magna 1.2 Kappa2,Petrol,Silver,62504,Hatchback,Manual,01-02-2015,2015,Nan,3.45 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,7.9,10
557059,Maruti Suzuki,Ignis,Zeta 1.2 Mt,Petrol,Pearl White,41439,Hatchback,Nan,01-07-2018,2018,Nan,5.05 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,8.1,7
557093,Maruti Suzuki,Vitara Brezza,Zxi Plus,Petrol,White,21816,Suv,Nan,01-02-2022,2022,Nan,11 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,8.3,3
557375,Nissan,Magnite,Xv Executive,Petrol,Brown,6062,Suv,Nan,01-01-2022,2022,Nan,7.19 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.4,3
557457,Hyundai,Venue,Sx Plus (O) 1.0 At Petrol,Petrol,White,36414,Suv,Nan,01-05-2019,2019,Nan,10.75 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,6
557480,Mitsubishi,Pajero Sport,2.5 At,Diesel,Black,91480,Suv,Nan,01-02-2014,2014,Nan,9.45 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.3,11
557481,Jeep,Compass,Limited 1.4 Petrol At,Petrol,Red,57156,Suv,Nan,01-01-2018,2018,Company Fitted,15.45 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.5,7
557483,Mg,Hector,Pe 1.5 Dct Sharp,Petrol,Red,14278,Suv,Nan,01-04-2019,2019,Nan,15.75 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.7,6
557484,Kia,Seltos(2020-2022),Gtx Plus At 1.5 Diesel,Diesel,Black Magic,29000,Suv,Nan,01-11-2021,2021,Nan,17.75 Lakhs,2Nd Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,0,8.0,4
557485,Kia,Carens,Luxury Plus 1.4 Petrol 6 Str,Petrol,White,17209,Mpv,Nan,01-02-2022,2022,Nan,18 Lakhs,2Nd Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,8.0,3
557644,Renault,Kwid,1.0 Rxt Amt O,Petrol,Brown,7410,Hatchback,Nan,01-01-2020,2020,Nan,4.25 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8,5
557653,Maruti Suzuki,Swift(2018_2019),Vdi,Diesel,Blue,53540,Hatchback,Nan,01-03-2018,2018,Nan,6.4 Lakhs,1St Owner,Haryana,Luxmi Cars Gurgaon,Gurgaon,1,7.9,7
557844,Maruti Suzuki,Baleno,Alpha 1.2,Petrol,Blue,39654,Hatchback,Nan,01-03-2017,2017,Nan,5.75 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.9,8
557858,Ford,Ecosport,Titanium 1.5 Ti Vct At,Petrol,Brown,63738,Suv,Automatic,01-07-2016,2016,Nan,6.45 Lakhs,2Nd Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.5,9
557867,Mahindra,Thar,Lx 4-Str Hard Top Petrol Mt,Petrol,Green,11485,Suv,Nan,01-01-2022,2022,Nan,14.75 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.9,3
557878,Tata,Harrier,Xza+ 2.0L Kryotec Bsvi,Diesel,G. Red,15550,Suv,Nan,01-07-2020,2020,Nan,20.75 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,1,7.9,5
557889,Maruti Suzuki,Wagon R,Vxi 1.0 (O) Bs-Vi,Petrol,W B Mist,15245,Hatchback,Nan,01-11-2021,2021,Nan,5.75 Lakhs,1St Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,0,8.1,4
