Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore
549964,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Maroon,42500,HATCHBACK,Manual,06-01-2015,2015,,350000,1,West Bengal,Universal Wheels,Kolkata,0,8.1
550235,Hyundai,ELANTRA(2016-2019),1.6 SX MT,DIESEL,Silver,22350,SEDAN,,06-01-2019,2019,,1200000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9
550387,Nissan,TERRANO,XL D,DIESEL,Black,84956,SUV,MANUAL,04-01-2014,2014,,450000,3,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.4
550878,Maruti Suzuki,ALTO,LXI BS III,PETROL,Red,88541,HATCHBACK,Manual,01-01-2008,2008,,120000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.5
551105,Tata,TIGOR(2018-2020),REVOTRON XE,PETROL,Carbon bronze,31960,SEDAN,,08-01-2018,2018,,330000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8
551426,Hyundai,I10,SPORTZ 1.2 KAPPA2,PETROL,Dark grey,44680,HATCHBACK,Manual,01-01-2012,2012,,220000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.3
551458,Honda,AMAZE,1.5 SMT I DTEC,DIESEL,M.maroon,48079,SEDAN,Manual,03-01-2014,2014,,350000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7
551724,Maruti Suzuki,ALTO K10,LXI,PETROL,Black,99854,HATCHBACK,Manual,02-01-2010,2010,,175000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.3
551865,Hyundai,I20,SPORTZ 1.2 BS IV,PETROL,G. red,124551,HATCHBACK,Manual,01-01-2010,2010,,185000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.2
552129,Maruti Suzuki,ERTIGA,ZXI,PETROL,Blue,55115,MPV,,01-01-2014,2014,,460000,1,West Bengal,Universal Wheels,Kolkata,1,7.6
552352,Hyundai,SANTRO XING,GL,PETROL,Other,65255,HATCHBACK,Manual,02-01-2011,2011,,165000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.3
552547,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Silver,50114,SEDAN,Manual,01-01-2015,2015,,330000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6
552664,Hyundai,I20,SPORTZ 1.4 CRDI,DIESEL,Carbon bronze,76098,HATCHBACK,Manual,05-01-2014,2014,,350000,2,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6
553269,Mahindra,XYLO,E4 BS III,DIESEL,Brown,85441,SUV,Manual,01-01-2009,2009,,200000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.6
553997,Maruti Suzuki,VITARA BREZZA,VXI,PETROL,Orange,48967,SUV,,03-01-2020,2020,,800000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.2
554409,Maruti Suzuki,SWIFT,VXI,PETROL,Silky silver,65000,HATCHBACK,Manual,06-01-2014,2014,,315000,1,West Bengal,Ikka Motors,Kolkata,0,8.1
554530,Tata,NEXON,XM,PETROL,Black,28234,HATCHBACK,,02-01-2021,2021,,800000,1,West Bengal,Ikka Motors,Kolkata,1,8
554534,Maruti Suzuki,BALENO,DELTA,PETROL,Blue,31317,HATCHBACK,,10-01-2017,2017,,549000,1,West Bengal,Mamta Motors,Kolkata,1,7.9
555231,Maruti Suzuki,SWIFT,VDI,DIESEL,Silver,88541,HATCHBACK,Manual,01-01-2014,2014,,340000,2,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.5
555413,Hyundai,SANTRO XING,GLS,PETROL,Blue,95350,HATCHBACK,Manual,01-01-2008,2008,,100000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.4
556032,Hyundai,VERNA,FLUIDIC 1.6 EX VTVT,PETROL,Purple,53000,Sedan,,07-01-2012,2012,,330000,1,West Bengal,Universal Wheels,Kolkata,0,7.7
556090,Mahindra,XUV500(2011_2015),SPORTZ LTD,DIESEL,White,35170,SUV,,07-01-2014,2014,,650000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,1,7.5
556159,Hyundai,GRAND I10,MAGNA 1.2 KAPPA VTVT,PETROL,White,46069,HATCHBACK,Manual,10-01-2018,2018,,450000,1,West Bengal,Universal Wheels,Kolkata,1,7.9
556223,Maruti Suzuki,BALENO,SIGMA,PETROL,G. red,5814,HATCHBACK,,02-01-2021,2021,,650000,2,West Bengal,Adyah Motors,Kolkata,1,8.1
556668,Maruti Suzuki,ERTIGA,VDI,DIESEL,Silver,48519,MUV,Manual,08-01-2013,2013,,490000,1,West Bengal,Motor Hut,Kolkata,1,7.5
556707,Mahindra,MARAZZO,M6 7 STR,DIESEL,Maroon,62150,MPV,,08-01-2018,2018,,700000,2,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1
556708,Nissan,TERRANO,XL 110 DIESEL,DIESEL,Dark grey,70172,SUV,Manual,03-01-2015,2015,,450000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1
556980,Hyundai,XCENT,1.2 KAPPA DUAL VTVT 5-SPEED MANUAL SX,PETROL,Silver,6520,SEDAN,,01-01-2018,2018,,565000,1,West Bengal,Motor Hut,Kolkata,1,7.9
557011,Maruti Suzuki,SWIFT,LXI,PETROL,Silver,47120,HATCHBACK,Manual,08-01-2015,2015,,330000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9
557198,Mahindra,KUV100,K4 6 SEATER PETROL,PETROL,Orange,34500,HATCHBACK,,05-01-2016,2016,,325000,1,West Bengal,Universal Wheels,Kolkata,0,8.1
557229,Mahindra,XUV500,W8,DIESEL,Silver,75847,SUV,Manual,12-01-2012,2012,,450000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.7
557231,Maruti Suzuki,WAGON R,VXI,PETROL,Blue,47836,HATCHBACK,,06-01-2018,2018,,450000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.3
557735,Tata,ALTROZ,XZ PLUS PETROL,PETROL,Red,6445,HATCHBACK,,06-01-2022,2022,,800000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.2
557773,Maruti Suzuki,ERTIGA,LXI,PETROL,Silver,62198,MPV,,10-01-2016,2016,,450000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7
557943,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,White,14978,HATCHBACK,Manual,03-01-2018,2018,,435000,1,West Bengal,Motor Hut,Kolkata,1,7.9
558428,Mahindra,SCORPIO,S5 2WD,DIESEL,White,47991,SUV,,09-01-2020,2020,,1150000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9
558766,Maruti Suzuki,SWIFT,VXI,PETROL,Red,103704,HATCHBACK,Manual,09-01-2013,2013,,270000,1,West Bengal,NR Autos,Kolkata,0,7.9
558898,Mahindra,KUV100 NXT,K4 PLUS D 6 STR,DIESEL,Orange,68473,SUV,,07-01-2018,2018,,325000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8
559104,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,White,38585,SUV,Manual,11-01-2014,2014,,469000,1,West Bengal,Motor Hut,Kolkata,1,8.1
559121,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Maroon,34185,HATCHBACK,Manual,06-01-2016,2016,,400000,1,West Bengal,Adyah Motors,Kolkata,1,7.7
559151,Maruti Suzuki,ALTO,VXI,PETROL,Arizona grey,5512,HATCHBACK,,07-01-2015,2015,,225000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,1,7.7
559152,Hyundai,EON,ERA,PETROL,Metallic silver,31348,HATCHBACK,Manual,02-01-2017,2017,,200000,2,West Bengal,Shree Automotive (P) Ltd ,Kolkata,1,7.8
578729,Kia,SONET,GTX PLUS 1.5 AT,DIESEL,White,45303,SUV,,03-01-2021,2021,,1325000,1,Rajasthan,Car Estate,Jaipur,1,8.3
580737,Hyundai,CRETA,E 1.5 PETROL,PETROL,White,28264,SUV,,07-01-2021,2021,,1025000,1,Rajasthan,K.S. Motors,Jaipur,1,8.7
580801,Kia,SELTOS,GTX PLUS AT 1.5 DIESEL,DIESEL,Silver,44354,SUV,,12-01-2019,2019,,1525000,1,Rajasthan,Car Estate,Jaipur,0,8
580806,Hyundai,VERNA,1.6 CRDI S AT,DIESEL,White,72637,SEDAN,,06-01-2016,2016,,695000,2,Rajasthan,Car Estate,Jaipur,1,7.3
581218,Jeep,WRANGLER,UNLIMITED 4X4 DIESEL,DIESEL,Blue,94220,SUV,,09-01-2017,2017,,1300000,1,Rajasthan,Car Estate,Jaipur,1,7.2
581516,Toyota,COROLLA ALTIS,1.8 VL AT,CNG,White,57847,SEDAN,Automatic,06-01-2009,2009,,395000,1,Rajasthan,Car Estate,Jaipur,0,5.8
581780,Honda,BR V,VX DIESEL,DIESEL,Red,43921,SUV,,11-01-2016,2016,,790000,1,Rajasthan,Car Estate,Jaipur,1,7.4
582142,Kia,SELTOS,HTX 1.5,PETROL,White,3850,SUV,,07-01-2021,2021,,1490000,1,Rajasthan,Car Estate,Jaipur,1,8.8
583063,Toyota,URBAN CRUISER,HIGH GRADE MT,PETROL,White,24009,SUV,,06-01-2021,2021,,940000,1,Rajasthan,Car Estate,Jaipur,1,8.7
583072,Maruti Suzuki,RITZ,VDI BS IV,DIESEL,White,44182,HATCHBACK,Manual,05-01-2015,2015,,490000,1,Rajasthan,Car Estate,Jaipur,1,7.8
583077,Renault,KIGER(2022-2023),RXT MT,PETROL,White,37726,SUV,,04-01-2022,2022,,675000,1,Rajasthan,Car Estate,Jaipur,1,8.6
585162,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,51754,SEDAN,Manual,02-01-2019,2019,,625000,1,Rajasthan,Car Estate,Jaipur,1,8.2
585586,Kia,SELTOS,HTK PLUS 1.5,PETROL,White,17357,SUV,,08-01-2021,2021,,1390000,1,Rajasthan,Car Estate,Jaipur,1,8.8
585587,Kia,SELTOS,HTX PLUS 1.5 DIESEL,DIESEL,White,30380,SUV,,09-01-2021,2021,,1650000,1,Rajasthan,Car Estate,Jaipur,1,8.4
586144,Isuzu,V CROSS,D MAX,DIESEL,Brown,75212,SUV,,09-01-2016,2016,,1490000,1,Rajasthan,Car Estate,Jaipur,1,7.5
586175,Kia,SONET,GTX PLUS 1.5 AT,DIESEL,Red,53794,SUV,,10-01-2020,2020,,1225000,1,Rajasthan,Car Estate,Jaipur,1,8
586177,Hyundai,SANTRO(2020-2023),SPORTZ BS-VI,PETROL,White,4532,HATCHBACK,,09-01-2022,2022,,575000,1,Rajasthan,Car Estate,Jaipur,1,9.2
586179,Mahindra,THAR,LX 4-STR HARD TOP DIESEL MT,DIESEL,Grey,55735,SUV,,06-01-2021,2021,,1590000,1,Rajasthan,Car Estate,Jaipur,1,8.3
586183,Mg,ASTOR,VTI TECH CVT SAVVY,PETROL,Black,8412,SUV,,02-01-2022,2022,,1425000,1,Rajasthan,Car Estate,Jaipur,1,8.8
586303,Honda,BR V,V PETROL,PETROL,Metallic,100000,SUV,,01-01-2017,2017,,500000,1,Rajasthan,K.S. Motors,Jaipur,0,7
586810,Maruti Suzuki,ERTIGA(2015-2018),ZDI SHVS,DIESEL,Grey,23796,MPV,,11-01-2015,2015,,899000,1,Rajasthan,Car Estate,Jaipur,1,7.5
586831,Tata,TIAGO,XT CNG,CNG,Grey,4439,HATCHBACK,,02-01-2022,2022,,590000,1,Rajasthan,Car Estate,Jaipur,1,9.1
587111,Mahindra,XUV500,W11 AT,DIESEL,Pearl white,144000,SUV,,06-01-2018,2018,,1050000,1,Rajasthan,K.S. Motors,Jaipur,0,6.4
587732,Maruti Suzuki,S-CROSS(2017-2020),DELTA 1.3,DIESEL,Silver,67852,SUV,,09-01-2019,2019,,850000,1,Rajasthan,Car Estate,Jaipur,1,8
587734,Hyundai,VENUE(2020-2022),SX 1.0 TURBO,PETROL,White,21721,SUV,,06-01-2021,2021,,990000,1,Rajasthan,Car Estate,Jaipur,1,8.7
587735,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,White,46541,SUV,Manual,11-01-2016,2016,,690000,1,Rajasthan,Car Estate,Jaipur,1,7.8
587739,Kia,SELTOS,GTX PLUS AT 1.5 DIESEL,DIESEL,Black,59633,SUV,,01-01-2020,2020,,1650000,1,Rajasthan,Car Estate,Jaipur,1,8
587747,Kia,SELTOS,GTX PLUS 1.4,PETROL,White,62701,SUV,,12-01-2019,2019,,1490000,1,Rajasthan,Car Estate,Jaipur,1,7.9
587759,Mahindra,THAR,LX 4-STR HARD TOP PETROL AT,PETROL,Black,15473,SUV,,12-01-2021,2021,,1525000,1,Rajasthan,Car Estate,Jaipur,1,8.8
587802,Honda,JAZZ,1.2 ZX MT (I-VTEC),PETROL,White,21664,HATCHBACK,,03-01-2021,2021,,775000,1,Rajasthan,Car Estate,Jaipur,1,8.7
587825,Mahindra,XUV300,W8 PETROL,PETROL,Silver,36884,SUV,,02-01-2021,2021,,990000,1,Rajasthan,Car Estate,Jaipur,1,8.5
587870,Jeep,COMPASS(2020-2021),LONGITUDE PLUS 1.4 PETROL AT,PETROL,White,21829,SUV,,08-01-2020,2020,,1675000,1,Rajasthan,Car Estate,Jaipur,1,8.4
588906,Hyundai,ELITE I20(2020-2020),ASTA O 1.2 BS VI,PETROL,White,42918,HATCHBACK,,09-01-2020,2020,,715000,1,Rajasthan,K.S. Motors,Jaipur,1,8.3
588945,Hyundai,XCENT(2017-2020),S,PETROL,White,78910,SEDAN,,01-01-2019,2019,,500000,1,Rajasthan,Rajasthan Car World,Jaipur,0,7.8
588946,Mahindra,SCORPIO(2009-2014),VLX 2WD BS-III,DIESEL,White,76000,SUV,,05-01-2013,2013,,575000,1,Rajasthan,Rajasthan Car World,Jaipur,0,6.8
588949,Maruti Suzuki,VITARA BREZZA,VDI,DIESEL,Silver,80120,HATCHBACK,,06-01-2018,2018,,771000,1,Rajasthan,Rajasthan Car World,Jaipur,0,7.4
588950,Honda,CITY,SV MT DIESEL,DIESEL,Urban titanium,77500,SEDAN,Manual,01-01-2014,2014,,499000,2,Rajasthan,Rajasthan Car World,Jaipur,0,6.8
